transactionType,transactionId,cardNumber,amount,Stan,currencyCode,transactionDate,transactionTime,responseCode,accountType,authorizationCode,merchantId,merchantCategoryCode,terminalId,cardExpiryDate,cardholderName,accountHolderName,transactionFee,authorizationIndicator,acquirerBin,issuerBin,merchantName,transactionCode,reasonCode,rrn,originalTransactionId,acquirerReferenceNumber,batchNumber,dateOfSettlement,settlementAmount,issuerResponseCode,transactionOrigin,transactionReference,originalTransactionAmount,refundAmount,adjustmentAmount,loyaltyPointsEarned,loyaltyPointsRedeemed,reversalIndicator,authorizationDateTime,originalAuthorizationCode,narrative
BALANCE_TRANSFER,TXN1743325846681023976,4532756278912346,1.38,553910,356,3/23/2025,10:00:00,0,Savings,AUTH350X,MERCHANT20,5411,TERM6,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250893559,nan,123ABC,BATCH001,3/24/2025,3369.82,0,Online,REF1124,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325816548012531,4024007198765436,0.52,438076,356,3/23/2025,10:00:00,0,Savings,AUTH643X,MERCHANT86,5411,TERM8,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250892110,nan,123ABC,BATCH001,3/24/2025,3040.53,0,Online,REF5928,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325863483037102,4024007198765434,-1.08,670887,356,3/23/2025,10:00:00,0,Savings,AUTH478X,MERCHANT7,5411,TERM0,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250896682,nan,123ABC,BATCH001,3/24/2025,2029.07,0,Online,REF8140,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325856971031626,4532756278912347,0.9,675368,356,3/23/2025,10:00:00,0,Savings,AUTH345X,MERCHANT18,5411,TERM4,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250891207,nan,123ABC,BATCH001,3/24/2025,8245.17,0,Online,REF6922,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325816548013477,4532756278912345,-1.74,482005,356,3/23/2025,10:00:00,0,Savings,AUTH862X,MERCHANT36,5411,TERM7,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,LocalMarket,SALE,0,20250893057,nan,123ABC,BATCH001,3/24/2025,4918.73,0,Online,REF4483,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325827419016744,4024007198765432,-0.34,331811,356,3/23/2025,10:00:00,0,Savings,AUTH706X,MERCHANT68,5411,TERM4,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250896322,nan,123ABC,BATCH001,3/24/2025,4414.54,0,Online,REF7020,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325855587030949,4024007198765435,1.45,660167,356,3/23/2025,10:00:00,0,Savings,AUTH411X,MERCHANT69,5411,TERM5,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250890531,nan,123ABC,BATCH001,3/24/2025,3189.8,0,Online,REF2226,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325875538041755,4234567812345670,1.2,249755,356,3/23/2025,10:00:00,0,Savings,AUTH464X,MERCHANT66,5411,TERM2,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250891336,nan,123ABC,BATCH001,3/24/2025,8984.98,0,Online,REF6302,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325877234043001,4234567812345671,2,546216,356,3/23/2025,10:00:00,0,Savings,AUTH381X,MERCHANT40,5411,TERM7,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,QuickStore,SALE,0,20250892583,nan,123ABC,BATCH001,3/24/2025,509.21,0,Online,REF6143,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325802004003408,4234567812345671,-0.09,571594,356,3/23/2025,10:00:00,0,Savings,AUTH552X,MERCHANT40,5411,TERM9,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,LocalMarket,SALE,0,20250893407,nan,123ABC,BATCH001,3/24/2025,1574.85,0,Online,REF6324,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325848081025349,4234567812345675,-1.01,721832,356,3/23/2025,10:00:00,0,Savings,AUTH754X,MERCHANT93,5411,TERM8,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250894931,nan,123ABC,BATCH001,3/24/2025,9477.59,0,Online,REF4218,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325875538041729,4532756278912348,-1.8,503503,356,3/23/2025,10:00:00,0,Savings,AUTH137X,MERCHANT8,5411,TERM8,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250891312,nan,123ABC,BATCH001,3/24/2025,2601.44,0,Online,REF7046,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325846681023621,4024007198765436,-1.75,307179,356,3/23/2025,10:00:00,0,Savings,AUTH004X,MERCHANT54,5411,TERM0,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250893200,nan,123ABC,BATCH001,3/24/2025,2817.62,0,Online,REF7107,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325802003002989,4234567812345670,0.44,926090,356,3/23/2025,10:00:00,0,Savings,AUTH878X,MERCHANT0,5411,TERM1,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250892990,nan,123ABC,BATCH001,3/24/2025,7607.79,0,Online,REF3480,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325854387029549,4024007198765432,0.88,405954,356,3/23/2025,10:00:00,0,Savings,AUTH186X,MERCHANT15,5411,TERM0,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,SuperMart,SALE,0,20250899132,nan,123ABC,BATCH001,3/24/2025,3015.73,0,Online,REF7469,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325883967047979,4532756278912349,-0.68,326831,356,3/23/2025,10:00:00,0,Savings,AUTH684X,MERCHANT8,5411,TERM7,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250897559,nan,123ABC,BATCH001,3/24/2025,5438.86,0,Online,REF1386,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325883967047551,4532756278912349,-1.56,868365,356,3/23/2025,10:00:00,0,Savings,AUTH739X,MERCHANT26,5411,TERM3,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,LocalMarket,SALE,0,20250897135,nan,123ABC,BATCH001,3/24/2025,5210.44,0,Online,REF7824,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325886834050093,4532756278912347,1.01,994146,356,3/23/2025,10:00:00,0,Savings,AUTH540X,MERCHANT39,5411,TERM7,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250899675,nan,123ABC,BATCH001,3/24/2025,2886.64,0,Online,REF1010,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325846681024266,4532756278912346,-0.71,612120,356,3/23/2025,10:00:00,0,Savings,AUTH711X,MERCHANT48,5411,TERM6,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,MegaShop,SALE,0,20250893847,nan,123ABC,BATCH001,3/24/2025,6911.16,0,Online,REF3386,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325856971032230,4234567812345674,-1.39,516258,356,3/23/2025,10:00:00,0,Savings,AUTH895X,MERCHANT87,5411,TERM9,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250891812,nan,123ABC,BATCH001,3/24/2025,5119.17,0,Online,REF6121,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325838673020246,4024007198765432,1.65,427512,356,3/23/2025,10:00:00,0,Savings,AUTH232X,MERCHANT3,5411,TERM8,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250899827,nan,123ABC,BATCH001,3/24/2025,1031.59,0,Online,REF8751,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325808256007448,4532756278912348,1.92,753599,356,3/23/2025,10:00:00,0,Savings,AUTH630X,MERCHANT72,5411,TERM9,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,QuickStore,SALE,0,20250897445,nan,123ABC,BATCH001,3/24/2025,3554.16,0,Online,REF8077,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325809732007995,4024007198765436,0.83,326071,356,3/23/2025,10:00:00,0,Savings,AUTH447X,MERCHANT10,5411,TERM9,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250897995,nan,123ABC,BATCH001,3/24/2025,9465.87,0,Online,REF5507,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325854387029648,4532756278912346,0.36,347511,356,3/23/2025,10:00:00,0,Savings,AUTH936X,MERCHANT0,5411,TERM5,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,SuperMart,SALE,0,20250899230,nan,123ABC,BATCH001,3/24/2025,3477.96,0,Online,REF974,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325853188029233,4234567812345673,0.36,864990,356,3/23/2025,10:00:00,0,Savings,AUTH287X,MERCHANT36,5411,TERM3,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,MegaShop,SALE,0,20250898815,nan,123ABC,BATCH001,3/24/2025,5232.42,0,Online,REF3225,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325869034039822,4234567812345674,1.84,413492,356,3/23/2025,10:00:00,0,Savings,AUTH630X,MERCHANT27,5411,TERM2,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250899401,nan,123ABC,BATCH001,3/24/2025,7037.43,0,Online,REF2702,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325853187028501,4234567812345671,0.15,643312,356,3/23/2025,10:00:00,0,Savings,AUTH969X,MERCHANT98,5411,TERM1,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,SuperMart,SALE,0,20250898082,nan,123ABC,BATCH001,3/24/2025,2790.44,0,Online,REF4758,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325808256007199,4024007198765435,0.56,380005,356,3/23/2025,10:00:00,0,Savings,AUTH458X,MERCHANT2,5411,TERM0,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250897198,nan,123ABC,BATCH001,3/24/2025,6738.16,0,Online,REF9072,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325815085012437,4234567812345674,1.65,660678,356,3/23/2025,10:00:00,0,Savings,AUTH292X,MERCHANT81,5411,TERM5,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,SuperMart,SALE,0,20250892016,nan,123ABC,BATCH001,3/24/2025,1480.25,0,Online,REF7505,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325854387029543,4532756278912349,1.46,788014,356,3/23/2025,10:00:00,0,Savings,AUTH179X,MERCHANT30,5411,TERM2,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,LocalMarket,SALE,0,20250899123,nan,123ABC,BATCH001,3/24/2025,1498.18,0,Online,REF9916,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325846681024459,4024007198765436,0.36,909689,356,3/23/2025,10:00:00,0,Savings,AUTH657X,MERCHANT3,5411,TERM9,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,LocalMarket,SALE,0,20250894041,nan,123ABC,BATCH001,3/24/2025,7933.69,0,Online,REF7355,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325841481021300,4532756278912346,-0.72,614374,356,3/23/2025,10:00:00,0,Savings,AUTH984X,MERCHANT72,5411,TERM7,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,QuickStore,SALE,0,20250890881,nan,123ABC,BATCH001,3/24/2025,9728.52,0,Online,REF335,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325848081025211,4532756278912348,1.43,838360,356,3/23/2025,10:00:00,0,Savings,AUTH290X,MERCHANT33,5411,TERM7,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,QuickStore,SALE,0,20250894792,nan,123ABC,BATCH001,3/24/2025,7252.58,0,Online,REF8032,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325809732007998,4532756278912349,-1.37,120158,356,3/23/2025,10:00:00,0,Savings,AUTH587X,MERCHANT68,5411,TERM8,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,QuickStore,SALE,0,20250898000,nan,123ABC,BATCH001,3/24/2025,1299.09,0,Online,REF2726,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325811111009459,4532756278912346,1.93,951731,356,3/23/2025,10:00:00,0,Savings,AUTH318X,MERCHANT48,5411,TERM1,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250899459,nan,123ABC,BATCH001,3/24/2025,7856.33,0,Online,REF5262,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325844197021921,4234567812345670,-1.32,78452,356,3/23/2025,10:00:00,0,Savings,AUTH867X,MERCHANT56,5411,TERM9,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250891503,nan,123ABC,BATCH001,3/24/2025,1551.43,0,Online,REF6134,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325854387030388,4024007198765432,-1.12,776252,356,3/23/2025,10:00:00,0,Savings,AUTH824X,MERCHANT42,5411,TERM4,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,SuperMart,SALE,0,20250899966,nan,123ABC,BATCH001,3/24/2025,7476.29,0,Online,REF9501,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325863483036609,4532756278912346,-1.03,154710,356,3/23/2025,10:00:00,0,Savings,AUTH750X,MERCHANT10,5411,TERM7,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250896188,nan,123ABC,BATCH001,3/24/2025,6575.46,0,Online,REF8470,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325879959044732,4234567812345672,1.53,244234,356,3/23/2025,10:00:00,0,Savings,AUTH999X,MERCHANT79,5411,TERM3,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,LocalMarket,SALE,0,20250894314,nan,123ABC,BATCH001,3/24/2025,3799.31,0,Online,REF4937,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325882614046973,4234567812345673,-1.47,558131,356,3/23/2025,10:00:00,0,Savings,AUTH155X,MERCHANT47,5411,TERM0,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250896555,nan,123ABC,BATCH001,3/24/2025,487.57,0,Online,REF7870,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325875538041864,4024007198765436,0.52,222765,356,3/23/2025,10:00:00,0,Savings,AUTH472X,MERCHANT44,5411,TERM9,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,LocalMarket,SALE,0,20250891446,nan,123ABC,BATCH001,3/24/2025,7997.28,0,Online,REF136,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325862074035546,4024007198765432,-1.74,553901,356,3/23/2025,10:00:00,0,Savings,AUTH922X,MERCHANT5,5411,TERM7,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250895127,nan,123ABC,BATCH001,3/24/2025,5690.16,0,Online,REF5712,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325862074035534,4024007198765434,1.74,991946,356,3/23/2025,10:00:00,0,Savings,AUTH045X,MERCHANT7,5411,TERM0,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250895115,nan,123ABC,BATCH001,3/24/2025,6098.58,0,Online,REF9857,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325835951018526,4532756278912349,-0.74,451156,356,3/23/2025,10:00:00,0,Savings,AUTH003X,MERCHANT78,5411,TERM0,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250898107,nan,123ABC,BATCH001,3/24/2025,7149.77,0,Online,REF1881,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325802004003434,4024007198765433,0.14,256361,356,3/23/2025,10:00:00,0,Savings,AUTH064X,MERCHANT35,5411,TERM3,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,LocalMarket,SALE,0,20250893434,nan,123ABC,BATCH001,3/24/2025,5975.79,0,Online,REF176,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325806741005521,4532756278912347,-0.06,282577,356,3/23/2025,10:00:00,0,Savings,AUTH694X,MERCHANT60,5411,TERM4,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250895521,nan,123ABC,BATCH001,3/24/2025,1917.39,0,Online,REF3109,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325859568033969,4024007198765432,-1.87,232387,356,3/23/2025,10:00:00,0,Savings,AUTH146X,MERCHANT36,5411,TERM3,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250893551,nan,123ABC,BATCH001,3/24/2025,8781.64,0,Online,REF9175,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325846681024251,4532756278912345,0.22,264672,356,3/23/2025,10:00:00,0,Savings,AUTH059X,MERCHANT30,5411,TERM6,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,QuickStore,SALE,0,20250893832,nan,123ABC,BATCH001,3/24/2025,3274.61,0,Online,REF6097,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325877234042959,4532756278912347,-1.33,152511,356,3/23/2025,10:00:00,0,Savings,AUTH596X,MERCHANT55,5411,TERM1,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250892543,nan,123ABC,BATCH001,3/24/2025,7874.87,0,Online,REF8213,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325844197022173,4532756278912345,-1.4,632705,356,3/23/2025,10:00:00,0,Savings,AUTH691X,MERCHANT44,5411,TERM1,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250891754,nan,123ABC,BATCH001,3/24/2025,736.22,0,Online,REF9646,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325806742006397,4532756278912348,0.66,264369,356,3/23/2025,10:00:00,0,Savings,AUTH223X,MERCHANT95,5411,TERM3,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,QuickStore,SALE,0,20250896398,nan,123ABC,BATCH001,3/24/2025,4302.58,0,Online,REF973,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325838673019988,4532756278912346,0.95,60338,356,3/23/2025,10:00:00,0,Savings,AUTH437X,MERCHANT32,5411,TERM6,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250899568,nan,123ABC,BATCH001,3/24/2025,815.32,0,Online,REF7166,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325844197021523,4024007198765432,1.1,254431,356,3/23/2025,10:00:00,0,Savings,AUTH684X,MERCHANT19,5411,TERM4,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250891102,nan,123ABC,BATCH001,3/24/2025,6018.18,0,Online,REF5603,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325859568033579,4234567812345670,0.83,310642,356,3/23/2025,10:00:00,0,Savings,AUTH085X,MERCHANT52,5411,TERM4,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,QuickStore,SALE,0,20250893160,nan,123ABC,BATCH001,3/24/2025,3606.13,0,Online,REF9511,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325815084011781,4234567812345671,1.79,492155,356,3/23/2025,10:00:00,0,Savings,AUTH977X,MERCHANT8,5411,TERM4,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250891361,nan,123ABC,BATCH001,3/24/2025,4050.94,0,Online,REF3295,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325811111009086,4532756278912347,-1.53,998117,356,3/23/2025,10:00:00,0,Savings,AUTH667X,MERCHANT90,5411,TERM4,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,QuickStore,SALE,0,20250899085,nan,123ABC,BATCH001,3/24/2025,160.48,0,Online,REF9204,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325854387030280,4234567812345675,-1.09,440850,356,3/23/2025,10:00:00,0,Savings,AUTH492X,MERCHANT83,5411,TERM9,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,LocalMarket,SALE,0,20250899861,nan,123ABC,BATCH001,3/24/2025,8945.09,0,Online,REF478,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325854387030361,4532756278912347,-1.97,251024,356,3/23/2025,10:00:00,0,Savings,AUTH927X,MERCHANT71,5411,TERM4,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,MegaShop,SALE,0,20250899941,nan,123ABC,BATCH001,3/24/2025,3259.91,0,Online,REF6144,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325802003002792,4234567812345670,-1.06,779486,356,3/23/2025,10:00:00,0,Savings,AUTH778X,MERCHANT40,5411,TERM0,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,GlobalRetail,SALE,0,20250892791,nan,123ABC,BATCH001,3/24/2025,9931.14,0,Online,REF7505,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325805115005173,4234567812345673,-0.45,379048,356,3/23/2025,10:00:00,0,Savings,AUTH545X,MERCHANT23,5411,TERM2,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250895173,nan,123ABC,BATCH001,3/24/2025,1500.09,0,Online,REF7163,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325841481020705,4532756278912348,-0.88,153116,356,3/23/2025,10:00:00,0,Savings,AUTH202X,MERCHANT66,5411,TERM5,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250890286,nan,123ABC,BATCH001,3/24/2025,9194.34,0,Online,REF3689,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325879960045379,4024007198765432,0.25,792546,356,3/23/2025,10:00:00,0,Savings,AUTH029X,MERCHANT90,5411,TERM2,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250894962,nan,123ABC,BATCH001,3/24/2025,9882.97,0,Online,REF6077,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325883967047859,4024007198765434,0.97,283140,356,3/23/2025,10:00:00,0,Savings,AUTH194X,MERCHANT10,5411,TERM0,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250897441,nan,123ABC,BATCH001,3/24/2025,9130.96,0,Online,REF5240,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325881245046019,4024007198765435,0.41,634861,356,3/23/2025,10:00:00,0,Savings,AUTH447X,MERCHANT15,5411,TERM8,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,MegaShop,SALE,0,20250895602,nan,123ABC,BATCH001,3/24/2025,1616.64,0,Online,REF8446,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325800178001892,4532756278912345,1.99,244,356,3/23/2025,10:00:00,0,Savings,AUTH255X,MERCHANT37,5411,TERM0,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250891891,nan,123ABC,BATCH001,3/24/2025,312.47,0,Online,REF7274,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325851843028342,4532756278912347,-0.42,215223,356,3/23/2025,10:00:00,0,Savings,AUTH656X,MERCHANT52,5411,TERM4,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250897923,nan,123ABC,BATCH001,3/24/2025,2502.98,0,Online,REF2658,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325858311033089,4234567812345674,-1.76,806725,356,3/23/2025,10:00:00,0,Savings,AUTH619X,MERCHANT21,5411,TERM4,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250892670,nan,123ABC,BATCH001,3/24/2025,3084.52,0,Online,REF1996,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325848081024634,4532756278912347,1.26,750051,356,3/23/2025,10:00:00,0,Savings,AUTH306X,MERCHANT40,5411,TERM8,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,LocalMarket,SALE,0,20250894216,nan,123ABC,BATCH001,3/24/2025,2322.49,0,Online,REF6526,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
